x,y
4.288492330050923584e+01,8.248038499412141391e+04
4.732151793697584452e+01,1.075167224781414407e+05
1.499052698217531088e+01,3.384064768631639708e+03
7.484964934387427604e+01,4.272622204278048011e+05
5.596439336538037423e+01,1.794904836639197019e+05
5.966251745182719191e+01,2.034513123051888251e+05
6.538858958381450748e+01,3.012903231872296892e+05
3.835932102905088925e+01,5.670771914927805483e+04
5.251339635045206933e+01,1.460471791284162900e+05
9.124786854351295773e+00,7.389974260110953992e+02
2.501505960934569117e+01,1.550565808068985280e+04
4.701596032418766669e+01,1.061269736541445891e+05
2.935805067377453881e+01,2.374415296981453866e+04
4.955514104181187918e+01,1.223507964358263998e+05
7.549112096120951776e+01,3.897941405859747319e+05
9.366741937022143816e+01,8.089819497409843607e+05
1.054860513105261255e+01,1.190679099412528785e+03
5.340693107559268071e+01,1.570952027699126629e+05
7.520349546304737487e+01,3.801300372950554593e+05
7.832880905407982652e+01,4.356122423889585771e+05
4.246877717609917369e+01,8.211473851226677652e+04
5.711356061563108710e+01,1.818161203726468375e+05
8.972421424677082769e+01,7.364582623344329186e+05
3.921175676176447134e-01,3.802698327520035448e-01
3.969741177767349427e+01,5.990431270492841577e+04
7.316061975972294817e+01,4.156213796307310113e+05
3.938365250703638054e+01,5.984680341272705118e+04
5.907906184454819964e+01,2.253118727066944994e+05
1.922969405890426842e+01,7.436449548038121975e+03
4.846616866456754380e+00,1.021775414797027111e+02
3.023502033455948279e+01,2.866369390208227196e+04
1.296862320660316925e+01,2.060259989796799346e+03
7.313722321069153054e+01,3.553695333011224866e+05
7.141810552698733261e+01,3.722029177834790898e+05
2.229370521449111209e+01,1.113143570786336204e+04
2.729476492849320834e+01,1.977144648805683755e+04
2.956614686091153388e+01,2.534170968243379320e+04
5.936418403901414820e+01,2.110272555861943401e+05
8.571242666646269015e+01,6.060912239739570068e+05
2.330161060343471746e+01,1.168954645697812157e+04
3.391855325374288554e+01,4.114637460903745523e+04
8.206635402730518081e+01,5.022648508566381061e+05
1.890575763366322093e+01,6.732193203530379833e+03
9.472117227357294666e+01,8.530937728486190317e+05
7.206255990940793765e+01,3.922012662558634765e+05
7.280829519150864826e+01,3.932135631435855175e+05
1.384274938594767335e+01,2.791756971367876304e+03
6.917450305095482577e+01,3.222027843735923525e+05
7.342279099791305441e+01,3.885023357410761528e+05
4.137144199696082580e+01,6.921943231766080135e+04
9.534605235133319923e+00,9.585272897319752019e+02
1.334720379449684202e+01,2.581185666303098969e+03
7.777188478580934827e+01,4.841367256279007415e+05
3.878611403062005536e+01,5.009413923043030081e+04
6.775219141931572153e+01,2.897866716651762254e+05
4.374950073129800643e+01,8.586667434886952105e+04
5.365423379867328890e+01,1.524591308730685269e+05
6.088819695070634808e+00,2.266370344857211023e+02
2.634983508892696502e+00,1.756514311445777921e+01
6.740873061741629613e+01,3.256522473375909030e+05
6.381478390231352904e+01,2.443210703269606165e+05
7.398095787489890540e+01,4.084567006265553646e+05
3.074037336126018616e+01,2.770720227391719163e+04
1.851426897667241178e+01,6.225964845139688805e+03
3.059081977478384928e+01,2.914001764838104282e+04
6.654240697301297303e+01,2.926819449905445799e+05
6.381322688702749701e+01,2.614611660004435980e+05
8.481301218996397040e+01,6.748422103284968762e+05
6.131485038156040446e+01,2.175714784290505340e+05
2.097392740339592976e+01,9.688432803091804089e+03
7.024519716878541153e+00,3.446825357752044852e+02
2.691728931082622012e+01,1.890469402133977928e+04
6.832804392064981869e+01,3.195387677629875834e+05
3.308416559906155641e+01,3.653592898842307477e+04
4.179915625433758919e+01,6.614120569882118434e+04
5.977608790293192698e+01,2.262678780119260773e+05
5.495160306984632115e+01,1.680059252379552054e+05
1.605310571736271541e+01,4.272517801009377763e+03
1.907052799664004183e+01,7.081447796676456164e+03
5.271067331171356329e+01,1.588991073045867961e+05
7.606855209544639251e+01,4.209410587402503588e+05
1.324099274030365869e+00,3.285672307160670158e+00
7.153296987890198011e+01,3.686481564394502784e+05
1.437290318605512951e+01,3.153385409969104330e+03
1.971462117709947748e+01,8.239936985853017177e+03
5.712943020154035167e+01,1.735465961109212076e+05
1.084675722003475329e+01,1.387234583099169413e+03
5.882107503929046288e+01,1.942580613800036372e+05
6.676614032008455979e+01,2.818484441070428002e+05
5.200375721617136549e+01,1.349094091348305519e+05
5.599849723175010041e+01,1.810682773521110357e+05
5.564571447082824562e+01,1.720112439964648511e+05
7.164943284736557416e+01,3.600780289117264911e+05
9.933137830032696058e+01,9.839100361218673643e+05
8.204366562992461809e+01,5.519796802714783698e+05
6.165041105058817550e+01,2.407711758240592317e+05
3.295668401862681662e+01,3.348542169095591089e+04
9.220840313492712426e+01,8.640445916386678582e+05
2.368924583161857811e+01,1.442646272560513353e+04
4.969522087502616614e+01,1.148815956597317563e+05
4.639311012830835779e+01,1.070404830536043737e+05
9.940051297800729913e+01,9.588231965010081185e+05
5.359590679106038635e+01,1.627212964469878352e+05
1.704631830829549344e+01,4.805406232635167726e+03
1.352349268443030539e+01,2.497410753702258262e+03
2.152743147138595958e+01,9.349838300975528909e+03
4.858874087045883527e+00,1.157945916670129520e+02
1.707639578034658712e-01,1.699774961442590826e-01
1.316279723850296612e+01,2.204973090915901594e+03
5.539103381819560923e+01,1.553939692073762708e+05
8.570550798205938747e+01,5.952619618494474562e+05
1.890436662787399058e+01,6.641799742408571547e+03
8.952195543857328630e+01,7.175405246733314125e+05
8.734222280020773610e+01,6.957561237705560634e+05
3.040237548968844905e+01,2.736158047092321431e+04
5.677043504290323028e+01,1.844090905498872744e+05
4.331566748650181609e+01,7.922996263370561064e+04
7.426657179400400821e+01,3.961467087249064352e+05
2.859170212242666409e+01,2.541500916165968374e+04
3.318280175171312862e+01,3.428210036867770395e+04
2.783329232106053297e+01,2.078333438126191322e+04
8.792797545026188288e+01,6.899073713406702736e+05
6.611413171867916105e+01,2.853076720315566054e+05
5.901920778785665078e+01,1.840809763480146357e+05
6.051320552454475887e+01,2.143752693437988637e+05
7.413211066566896079e+01,4.171458402544060373e+05
2.274533561253956293e+01,1.167745591508229154e+04
4.026295201062423246e+01,6.696381090435897931e+04
9.985709924196516596e+00,9.745757616918340318e+02
9.603220444175262571e+01,8.835765983240860514e+05
1.058489885449008838e+01,1.207836042542377754e+03
3.081890433355716219e+00,3.377975847251659047e+01
6.089528674498709648e+01,2.388735460863668413e+05
4.999886906414682386e+01,1.209859558821716055e+05
5.284505362730581624e+01,1.418791411209830549e+05
2.241473386673336066e+01,1.156646985241520815e+04
9.166098622857180089e+01,8.054024085599054815e+05
2.236916377873567896e+01,1.180027136718343536e+04
6.708589668512613002e+01,3.043516290033363621e+05
9.160888126222060635e+01,8.294507103909997968e+05
7.792842985093939490e+01,4.845579966274807812e+05
6.527609512213872733e+01,2.789011938369824784e+05
2.681931938460559905e+01,1.970967567286076155e+04
4.888707549391232732e+01,1.182675410602770135e+05
7.067647850898850947e+01,3.322332533189387177e+05
7.662156425876951005e+01,4.622206249089768389e+05
3.993702831687141241e+01,6.051167220307991374e+04
6.492152742864021775e+00,2.561111977055729767e+02
8.690906649862117206e+01,6.205585802590135718e+05
5.257663312132883249e+01,1.430471405718220631e+05
2.403032769350740239e+01,1.318896010246984588e+04
2.588218352601967531e+00,1.875527912402031205e+01
4.695869983183100516e+01,9.698423830119142076e+04
5.902326998929652291e+01,2.121345199356158264e+05
4.434888331181152665e+00,8.516491271185287815e+01
6.502421535688236531e+01,2.873870089275954524e+05
1.853143822071868740e+01,7.012159775051062752e+03
6.542016921900003013e+01,2.984645649734491599e+05
4.578116087723304872e+01,1.094810505985165364e+05
7.338631856274983534e+01,3.884736901525831781e+05
7.949843011780703250e+01,4.990854369469406083e+05
9.274852794552863600e+01,8.188799629229607526e+05
9.231960005893306231e+01,8.424562235812757863e+05
2.070140500048465171e+01,8.878849145831673013e+03
2.230638354550973368e+00,1.084966149670416335e+01
2.705120731723907923e+01,1.916450117496977691e+04
3.095299768065046209e+01,2.689746465720537526e+04
1.405934962063379956e+01,2.655932846197101298e+03
3.564148723460499468e+01,5.062762931609048974e+04
2.740560856810614254e+01,2.176108903539412859e+04
2.291499341844013315e+01,1.179015965536222211e+04
8.742166165821424784e+01,6.408008492390898755e+05
4.954517885030368518e+01,1.371807956946110935e+05
2.606631193611072916e+01,1.717907799868230722e+04
3.426059319320425800e+01,4.010154785544698098e+04
8.165564488582999658e+00,6.304590312086312451e+02
7.886578140631935696e+01,4.762920011066384031e+05
5.200484195982486568e+01,1.432719913520650007e+05
6.176781083507578529e+01,2.548003341461324017e+05
4.909877246620109048e+00,1.115505209293608289e+02
6.042715067199955215e+00,2.113220763812498433e+02
7.590080057502568422e+01,4.497330858663343824e+05
9.603877947677209193e+01,9.027894293785565533e+05
9.075567785514957109e+01,7.579854938034055522e+05
5.397302217384025269e+00,1.619536064090228820e+02
8.327664084773293496e+01,6.191909017446899088e+05
9.149013770054756378e+01,7.759851290713497438e+05
4.631867675532141959e+00,9.785550508703246919e+01
5.510430931540633992e+01,1.705064705215421855e+05
6.750868715216188320e+01,3.138987453970782808e+05
2.771375777097775384e+01,1.989833852346524509e+04
5.043942563352909758e+01,1.190142935041679011e+05
8.482256699622379870e+01,6.619848496445381315e+05
3.393669663002631864e+01,4.219138497076620115e+04
8.597265016376130120e+01,6.090285709552877815e+05
5.839512006262319233e+01,1.857690046676587663e+05
3.213411105293655368e+01,3.221492999802538179e+04
1.270489028781941521e+01,2.093916173068368153e+03
9.948247898967250080e+01,9.889399179366233293e+05
7.799238267978772399e+01,4.581558699149865424e+05
6.373732179139553722e+01,2.491731748197198031e+05
9.261765103835976731e+01,8.202760104998213938e+05
3.691763434662931331e+01,4.778114459933513717e+04
8.995819454532163206e+01,7.369246373921833001e+05
2.182786993330778813e+01,1.039528598179800065e+04
5.484470503053530166e+01,1.481077728333281411e+05
5.441505679271190132e+01,1.516764558955692628e+05
2.624175606789938087e+01,1.886807016869595827e+04
4.660522419249668502e+01,9.581774501618718205e+04
2.405055790969075247e+01,1.436487735394080300e+04
7.176833492482359134e+01,3.692051331803062931e+05
6.226819737506355068e+01,2.807546979158546892e+05
4.372831202868248113e+01,8.227754812536269310e+04
7.042637543010883405e+01,3.858809109814926051e+05
3.096753706351531577e+01,2.693169132756270119e+04
1.196272169806145058e+01,1.652575038870877961e+03
2.295237275523809473e+01,1.124478736621367352e+04
2.091488290821909146e+01,8.135823554380725000e+03
3.050642751116813400e+01,2.931507536037265163e+04
5.053224661133237205e+00,1.303977687824182965e+02
1.424944561366878659e+01,3.055866979775345953e+03
8.357284500266437988e+01,5.348722201606138842e+05
2.807295588340350534e+01,2.288763831192637008e+04
3.559677011985272799e+01,4.846957026984858385e+04
9.578777735648037606e+01,8.506445153948139632e+05
1.121057254735247000e+01,1.342701586426349195e+03
5.854314291153161776e+01,2.035783197303838970e+05
1.039503838419237880e+01,1.036349535934724599e+03
6.143161677518116370e+00,2.432897393058831312e+02
3.191364967634090632e+01,3.534672515791613841e+04
4.625435045891443053e+01,9.397083035516257223e+04
2.028552392997944409e+01,7.807862332109350973e+03
5.860987387847607266e+01,2.122772898687120178e+05
4.969459845088900352e+01,1.300044250528304838e+05
3.743168314411957454e+01,5.224595892607510905e+04
9.031420533861724209e+01,7.454122389051829232e+05
7.122216059795913168e+01,3.507074688479426550e+05
8.517175326181347650e-01,1.297442113376402917e+00
9.749809176052444570e+01,8.739846942066494375e+05
1.152372759772385358e+01,1.445922281627721077e+03
5.719855717807394768e+01,1.767857416066440637e+05
6.058350418025250406e+01,2.201376626980978181e+05
1.138985105707679413e+00,2.308192776297988580e+00
5.207129327588623369e+01,1.362378718383351807e+05
1.712420245003628594e+01,5.050121307472658373e+03
3.743208278697581903e+01,4.858947011210113124e+04
3.463478874417608466e+01,4.038871598032070324e+04
5.398859562270496326e+01,1.465364251422323287e+05
6.080086589482154125e+01,2.345031421436103701e+05
9.886869429282019439e+01,9.644989558795007179e+05
3.801656735554593780e+01,5.188598317565428442e+04
9.838528193381188203e+01,9.331424783579746727e+05
6.911398868651181715e+01,3.366037311770514352e+05
1.580588213353193439e+01,4.028759510625565326e+03
2.927610448520790953e+01,2.595846074799296184e+04
2.672099061698387601e+01,1.995014391863073979e+04
7.863126129012731269e+01,5.173707834262536489e+05
8.101275213786429674e+00,5.455525397436286994e+02
1.420683831976008449e+01,2.759997753898018345e+03
6.205884929691401197e+01,2.490870519733604160e+05
1.122612234014362897e+01,1.448235114576614023e+03
4.875523037729303155e+01,1.140511870430218260e+05
6.885320193102046460e+01,3.177907313530930551e+05
1.318290331207748700e+01,2.384497413180372405e+03
2.507280728584098028e+01,1.644259422379483658e+04
7.443458949346364761e+01,4.314300041182168061e+05
7.319640618135562704e+01,4.013241771289794706e+05
5.177183626191622778e+01,1.407138020990854420e+05
2.515461020829366134e+01,1.568861001463341563e+04
4.887552371706540555e+01,1.153764667091331794e+05
7.033258203838305178e+01,3.409977165590705699e+05
7.261984294503076853e+01,3.783866553070892114e+05
4.087053035612472485e+01,6.822588972622193978e+04
6.485746708527743465e+01,2.747628334490479901e+05
9.279225217241001644e+01,7.430129017609608127e+05
9.379565165768593715e+01,8.414190534977542702e+05
5.829676074108805750e+01,1.822987364499389369e+05
5.003486722306171686e+01,1.236304160266489489e+05
7.483012534104163649e+01,4.678389381364243454e+05
8.219951686899506171e+00,5.579775021672287494e+02
7.328731591778866061e+01,3.805080573627846316e+05
7.070435798040951170e+01,3.667924310342526878e+05
3.029217968625894741e+01,2.909159784043296531e+04
2.025823390124908840e+01,7.139031297763274779e+03
8.660611233981670409e+01,6.557881002145062666e+05
5.636593806474478896e+01,1.744965769855400722e+05
7.125810192258337850e+01,3.689855184481515898e+05
3.404403245684227386e+01,3.853647745765312720e+04
8.728871312984445296e+01,6.982178920930830063e+05
2.622559896817906377e+01,1.733340230634478212e+04
1.827685813724793107e+01,6.351813064282617233e+03
7.758567887422941567e+01,4.648099443678232492e+05
1.336080538012877028e+01,2.684156114880857785e+03
8.397104876438318399e+01,6.280221115483046742e+05
5.961601558000599965e+01,2.292026090871311026e+05
4.855568798162729394e+01,1.143776937868464738e+05
2.433321943473298887e+00,1.678968476995664716e+01
4.093675746068036858e+00,6.631689313774521111e+01
5.900563323142352345e+01,1.903819890024921915e+05
3.166634449114225092e+01,2.901299372462768952e+04
8.695361886643179616e+01,5.923835268282637699e+05
7.049913728012523961e+01,3.720225040188466082e+05
1.438482345290025322e+01,3.076363467068402770e+03
9.332142477563117211e+01,8.131011694979431340e+05
9.807323209647911710e+01,9.146454550270095933e+05
9.844805354403554531e+01,9.462908170989203500e+05
9.804703205391034260e+01,9.477513997734674485e+05
9.012902805397114037e+01,7.242569892145602498e+05
1.791616652758787342e+00,7.054199477986896838e+00
2.595798029977134291e+01,1.693084047231683871e+04
8.831236627270993722e+01,6.758813687605182640e+05
8.943000075158748530e+01,6.814142976869782433e+05
1.275556182159242091e+01,2.081610184827975900e+03
2.134053699781962621e+01,1.041769210563481829e+04
1.780193553088153990e+01,5.582707571075159649e+03
5.431721971408432381e+00,1.678110607930943843e+02
9.664045775501003277e+01,8.979791865941862343e+05
1.924580502090316259e+01,7.615970181418129869e+03
7.497400461535454497e+01,4.461525781900183647e+05
4.994533714555010562e+01,1.163214701379805774e+05
2.485200866887018378e+01,1.559524217276687523e+04
1.025532786449900868e+01,1.096152893863303234e+03
6.150409290904733695e+01,2.342056036378049757e+05
5.512609726247968922e+01,1.632394549327696732e+05
6.457824234571558009e+01,2.641717940671997494e+05
1.574809915771057156e+01,4.303270682188042883e+03
3.963336973908493377e+00,6.276799495548982577e+01
2.678427085897400062e+01,1.950594956748487311e+04
2.540621460588741343e+01,1.614751792303026377e+04
8.211453975436090502e+01,5.822708637957907049e+05
8.586400903819797747e+01,6.172428311737951590e+05
8.770230735417896994e+01,6.451357321522266138e+05
8.394897333904253856e+01,6.043577406806704821e+05
2.593004770909348622e+01,1.652362337364448467e+04
2.612033182299810008e+01,1.905711757394004235e+04
1.972693211606022601e+01,7.301250819851320557e+03
7.329394618243448178e+01,4.075905150680196821e+05
4.570759617681785869e+01,9.723722461619302339e+04
4.833680649686420594e+01,1.106822943225999625e+05
7.106828652463786966e+01,3.297845560127247591e+05
9.924678881209565873e+01,9.293873074682204751e+05
9.165443005968762691e+01,7.421982269783270312e+05
5.658864627326089192e+01,1.689770729326753062e+05
6.418506317462616551e+01,2.504495145676819084e+05
7.554133532603572121e+01,4.483209904866842553e+05
9.735923609060071726e+01,8.610056298207897926e+05
9.860341410592263856e+01,1.019216651591118425e+06
2.859135056165014177e+01,2.414946552004695695e+04
2.888011225267581494e+01,2.531881237723643790e+04
4.415865950760623804e+01,8.263901665086761932e+04
1.873294943403514168e+01,6.813533825594541668e+03
5.528359682824606125e+01,1.773783545202300884e+05
8.870479781113138529e+01,6.739047404995810939e+05
2.461872736815806562e+01,1.566159430747881925e+04
6.676803598378978677e+01,2.902793820050585200e+05
1.567082926708835977e+01,3.759630953380412848e+03
2.835616017554674073e+01,2.214088645230991096e+04
4.864085265594248142e+01,1.146553662914005981e+05
8.083941786523868700e+01,5.568786436759319622e+05
1.603756940009060017e+01,4.301288750614966375e+03
3.336976841868796129e+01,3.680048117612353235e+04
6.406435922144909512e+01,2.450307220641110325e+05
2.267110127084685089e+01,1.185285706794377802e+04
9.371494626906110170e+01,8.532565564382579178e+05
6.885308635809387567e+01,3.078512315489664325e+05
3.742915787823797302e+01,5.314509618936184415e+04
8.097802412042398146e+00,5.357654869236566810e+02
2.636279691055785079e+01,1.766435626026596947e+04
7.489654842566962145e+01,4.247123737399553065e+05
5.291427162105760829e+01,1.393867144089355425e+05
9.447859181202363743e+01,8.430967253613321809e+05
3.959739031708235757e+01,6.641849145431006036e+04
8.710643271688243772e+01,6.663151844500252046e+05
8.736739817432615496e+01,6.555503892775865970e+05
5.779912701957200483e+01,1.985078134595956362e+05
4.324231918388703377e+01,8.185956503064761637e+04
1.954266442621232969e+01,7.804108751713729362e+03
9.705012558081782004e+01,8.878951976824059384e+05
9.756545802902232367e+01,9.739932195882472442e+05
8.680649360652463997e+01,6.763957521309463773e+05
9.053797001586112003e+01,7.071665125190066174e+05
5.809286294511828430e-01,6.703269510462777081e-01
6.763017008784980533e+01,3.251022997787021450e+05
2.125701665437719257e+01,9.797729337591033982e+03
8.065826306919966271e+00,5.382185781947231362e+02
5.537668149191004829e+01,1.722795373604723427e+05
8.141974311877956438e+01,5.680397049515383551e+05
9.583723840056916288e+01,9.228042056878694566e+05
1.597502714595250239e+01,4.122247078635699836e+03
1.688411397065122799e+01,5.270468927498302037e+03
3.194833497137057421e+01,3.172332159573046010e+04
8.147178755852058885e+01,5.310196965730781667e+05
9.721420533974469436e+01,9.516688197052999167e+05
9.017409722515017734e+01,7.583460584380344953e+05
1.767450221295201374e+01,5.672452841179683674e+03
6.504971686978959156e+01,2.605106448276350566e+05
9.481051483630851351e+01,8.279283852780935122e+05
6.196397090854001277e+01,2.044562455742266029e+05
8.877221340912485914e+01,7.260243890412710607e+05
6.587695305329856410e+01,2.928600650434630807e+05
7.855193294487925471e+01,4.937962618955500075e+05
1.994446170701992216e+01,7.848504002766365375e+03
6.073269323163984268e+01,2.266534925952661142e+05
1.313052524843416613e+01,2.115664050051832419e+03
6.557997212639708096e+01,2.804736368564057047e+05
5.721494625261088629e+01,1.917842112294247781e+05
8.938970108092752298e+01,7.080998274691376137e+05
6.071108606343776870e+01,2.369652597806615522e+05
9.071449466391908345e+01,6.952951050047135213e+05
1.871395628874422812e+01,6.463191085343792111e+03
9.816770235731569016e+01,9.501890610210753512e+05
9.542456722162522453e+01,9.134079122241310542e+05
6.287191214747625878e+01,2.378674998390761029e+05
9.195478731513662751e+01,7.625533506521976087e+05
1.324025704895514011e+01,2.406717116348427226e+03
7.373759224805826307e+01,3.844333355199644575e+05
4.749530427109023378e+01,1.050514765466043900e+05
9.818577508975174339e+01,8.385430020171077922e+05
9.117966779496101992e+01,7.791513631440206664e+05
9.498250203537084246e+01,7.990921591753690736e+05
7.556211105881958190e+01,3.967061300330210943e+05
3.770201960029614696e+01,5.203210929025418591e+04
9.204330634787690713e+01,7.849273765197629109e+05
1.299913941701363918e+01,2.078576403747505992e+03
4.785432339104951183e+01,1.074846550772418559e+05
6.841152949173780939e+01,3.448906162568127620e+05
2.681948662852495779e+00,2.102078335070152804e+01
5.721729671207849321e+01,1.766333718693947012e+05
6.607594623297674552e+00,3.034731798129580511e+02
2.291871101056884896e+01,1.247874457135683224e+04
3.062893087052515995e+01,3.002491629800144437e+04
4.963854628972504912e+01,1.201536261446052667e+05
6.793033973892454469e+01,3.046514050557064475e+05
5.378374849155046178e+01,1.629870899592448550e+05
5.404283298965192017e+01,1.585506372010543419e+05
1.053201712827895875e+01,1.170679155338168584e+03
2.876147019017656348e+01,2.467810529354832397e+04
1.367853948089407012e+01,2.654041463252564427e+03
2.670501356283928729e+01,2.016085073630118495e+04
2.285481489031158020e+01,1.180822935206649345e+04
3.930333555695668935e+01,6.187966118357701635e+04
4.840927481172674618e+01,1.097645380748197495e+05
7.044202685461605995e+01,3.495287944660517969e+05
8.224111844724178866e+01,5.496619654769417830e+05
1.897090230142904943e+01,6.980139783207366236e+03
8.168441482362354122e+00,4.981791574894403425e+02
1.232467070499954076e-03,1.198264728441649331e-03
3.922300151220038344e+01,5.864157885718427133e+04
2.673268424296249179e+01,1.991166155254651676e+04
5.099801727408858198e+01,1.357938108637333207e+05
6.238618714013638566e+01,2.426026001229491376e+05
7.216651119792616953e+01,3.774924914780240506e+05
8.162921708447224489e+01,4.991361556861585705e+05
4.161892338189539231e+01,6.943970043741470727e+04
7.051715558611981294e+01,3.523479620058857836e+05
7.137753460293438934e-01,8.098194487602683456e-01
8.576571687633719421e+01,6.369635132723840652e+05
6.285847644787551047e+01,2.277853410979099863e+05
9.293666798559256392e+01,8.119922793136690743e+05
3.726297604837488819e+01,4.814124729067710723e+04
2.874154645478299575e+00,2.456893121081423814e+01
7.683590531281427616e+01,4.656707548103021691e+05
5.330464631302943701e+01,1.500201279369581316e+05
6.035428464296946771e+01,1.930410695097922580e+05
7.976780841402529632e+01,4.932742392141767195e+05
4.111039944950044855e+01,6.498477498867493705e+04
4.615406054116398593e+01,1.039984168879680365e+05
5.892034173205100700e+01,2.040671881366003654e+05
5.383910813082933089e+01,1.529694531224020757e+05
6.120585487411247527e+01,2.331333981518230867e+05
8.920552416337118018e+01,7.047405626466571121e+05
6.794743071275388502e+01,3.165432388188696350e+05
8.101151645023474401e+00,5.320617219367346706e+02
8.394234655793492550e+01,6.088522299242874142e+05
2.746732266143432355e+01,2.022948317112692894e+04
9.773712704088778480e+01,9.634263118902563583e+05
1.717738495360473649e+01,4.922800182335582576e+03
2.095241264164658901e+01,8.835097602930876747e+03
4.299009230324011099e+01,8.581273818871509866e+04
2.975875416633744219e+00,2.750749048336627922e+01
2.582086509485755954e+01,1.540909965727739291e+04
4.913307597368499202e+00,1.202598210622051909e+02
6.727218879584673239e+00,2.816406392154984246e+02
7.493184967336027569e+01,4.244173213841195102e+05
5.214119238157509528e+01,1.457588651318911579e+05
8.207340551776331949e+01,5.166028807462150580e+05
7.347815197167093970e+01,3.863575082803571713e+05
8.795368909160206528e+00,7.328029939945030264e+02
2.049618050639930900e+01,8.325741328803571378e+03
6.513427293886178404e+01,3.038308647943077958e+05
5.414785956779874709e+01,1.535484709122888744e+05
4.526513882362065289e+01,8.838158023781345400e+04
4.276428387229636030e-01,4.363930098323488549e-01
6.987063076389851801e+01,3.394071446973569691e+05
2.693368137879764745e+01,1.976998243912494581e+04
7.328888854241149886e+01,4.249161246044347645e+05
2.034966940625293574e+01,8.832700971783897330e+03
6.585380010537151918e+01,2.934286692692109500e+05
8.416729494156738767e+00,5.405054279709592038e+02
4.220259385152639453e+01,7.722575403585485765e+04
3.896695055553676212e+01,5.968610211046083714e+04
3.061091619918959594e+01,3.132677310840827340e+04
9.356112570642093829e+01,7.693960495629872894e+05
6.578876097664246458e+01,3.165319102880430873e+05
7.613422335515672046e+01,4.437135940931505174e+05
7.362684188117026451e+01,3.690155037903772900e+05
8.899670764622528907e+01,6.494180047817754094e+05
6.555598345535462101e+01,3.093990526393750915e+05
2.787555181385395997e+01,2.260473060929558051e+04
4.117859858728883893e+01,7.142693595301453024e+04
8.473641830011059994e+01,6.255982711244145175e+05
2.651054908152654832e+01,1.749276608457133625e+04
7.655352535792731317e+01,4.108024235882393550e+05
7.824348070805639566e+01,4.584578775096746976e+05
9.896930027653255024e+01,9.956580619193377206e+05
5.326793143281516052e+01,1.450340404250664287e+05
1.177056178141012666e+01,1.557983114670263603e+03
5.559470722179481328e+01,1.637814853726426081e+05
7.131680253097397326e+01,3.487433611190714873e+05
5.623672523339116225e+01,1.688297194867593935e+05
