x,y
7.723390533505030930e+01,5.770954746953707399e+03
7.448144728083195787e+01,5.178351764877732421e+03
6.691309141400094518e+01,4.931830985767743186e+03
-6.499969905618252142e+01,4.084362261361209676e+03
-1.907959582800144460e+01,3.540718169242391582e+02
-3.737670609418011480e+01,1.400576322449048575e+03
-2.510253076417848206e+01,5.773004743654618096e+02
3.201351734981554387e+01,1.082175093882440024e+03
4.085009348566717335e+01,1.813033602411475385e+03
8.360161714882633532e+01,7.732601709015112647e+03
5.173853500816201745e+01,2.791034271917085789e+03
5.327135980614627897e+00,3.632555064539562295e+01
2.356401983368880337e+01,5.461931113172015557e+02
-2.001458716491373480e+01,3.559456581277569853e+02
-7.734883256241600691e+01,5.856896240882659185e+03
-2.273807618095027294e+01,4.299348705360465601e+02
-7.165059714447289707e+01,5.212056513489766076e+03
-3.553561280403869205e+01,1.193137762917526288e+03
-9.868318034028339980e+01,1.023034930329284725e+04
-9.131656291841960638e+01,8.730678841329930947e+03
-2.100778245432476865e+01,4.304399492309607353e+02
-9.123572456132708908e+01,8.119394557785942197e+03
-4.605591508046174454e+00,1.277202093975866326e+01
-4.267423542427315653e+01,1.677332266445940832e+03
-5.130438543279183250e+01,2.321022703218369315e+03
8.519028592377600262e+01,7.169014459828714280e+03
2.202213690776461874e+01,5.533652593838336315e+02
9.247612910902768135e+01,9.506773274927169041e+03
9.424450327237704528e+01,9.497111071247754808e+03
-1.909155132026934609e+01,3.592737270954879136e+02
-6.108462842507628920e+01,3.314782382333883106e+03
-4.080737949603625481e+01,1.637806682064382358e+03
-1.971258902917779210e+01,3.304827079855683678e+02
6.360285632153886581e+01,3.949800552629134017e+03
3.052020751493242301e+01,1.086499851448237678e+03
-5.972468594032509515e+01,3.181655815491267276e+03
-4.422303968365444149e+01,1.713965733664246727e+03
-4.047099794447503740e+01,1.686556376489170816e+03
-7.893393373228296639e+01,5.501766783924349511e+03
-2.852938896095054133e+00,3.374444542464090535e+00
-6.381443921704070732e+01,3.602550945146067988e+03
-7.258087479215018334e+01,5.596060107718710242e+03
-5.627150465653416234e+01,2.834629632029629192e+03
-1.027252618622462421e+01,8.173526919282933534e+01
2.136413323361720984e+01,4.875022134547658084e+02
4.973994298445595064e+01,2.586329922702905151e+03
-6.817822121016234860e-01,9.907245399232789129e-02
-1.358717381818064496e+01,1.645650922860514243e+02
-3.707924562898572418e+01,1.245655113901600998e+03
3.835146849091108834e+01,1.699534655798967833e+03
6.206934239285192234e+01,3.624360364656283764e+03
3.930836639581414715e+01,1.783393673440497423e+03
3.899097074367935534e+01,1.709990431100181922e+03
7.814506431205109038e+01,5.962635856006617360e+03
-9.506552212221421883e+01,8.786211546930444456e+03
-2.848118058256683582e+01,7.944080014275601798e+02
-2.184574667546237947e+01,4.172893070640564588e+02
4.885792060875743914e+00,3.775792074418512811e+01
-1.513233038221899562e+01,2.129611694284836858e+02
9.444387332098150978e+01,8.903164851788869782e+03
-5.408263417833596520e+01,2.569009868062578789e+03
-4.336548378680533489e+01,1.889857475915007853e+03
-7.321606268010323504e+01,5.492171900291235943e+03
-6.208814489113507307e+00,2.541188724296255685e+01
-5.189941746517880716e+01,2.523404020926977410e+03
5.252902314119097582e+01,3.044325279027045326e+03
-1.327949059801312615e+00,1.117226514830552270e-01
-7.726397861252638677e+01,5.946639528200968016e+03
8.957258838935885592e+01,7.629056686288015953e+03
-7.452357952747703962e+01,5.117737025924182490e+03
1.062050659837100852e+01,1.465882930781398557e+02
7.866527736550654026e+01,5.870463659130858105e+03
-2.123911360235386780e+01,4.052728473935408715e+02
2.835818965802079106e+01,8.933197171992866288e+02
-8.267241632939230556e+01,6.520922030224173795e+03
-8.214124542531493489e+01,5.982990747316747729e+03
-8.600375615473323876e+01,6.661860209199528981e+03
8.801880766485680851e+01,7.436127875347932786e+03
7.646066216848103636e+01,5.451964413676308141e+03
4.448507082014492653e+01,2.054177010418698501e+03
-4.392358669906717239e+01,1.991256876805306547e+03
-4.037833577004177243e+01,1.427069287527215465e+03
-8.886469275280504121e+01,7.771145790563733499e+03
-8.042378327590154186e+01,6.294933276955993279e+03
1.393205997400102092e+01,2.185361077507545815e+02
-5.561017878800609537e+01,2.824413275542609881e+03
6.542848648342979345e+01,4.578459790228417660e+03
-5.078263449472364499e+01,2.666205586354896695e+03
6.305476913354260660e+01,3.700519551479806523e+03
-1.049107743366302259e+01,9.703720355977753798e+01
-6.347959698333534106e+01,4.065013855035644156e+03
3.984781181679488782e+01,1.672175148302404295e+03
1.956860847028185901e+01,4.649480784883826345e+02
4.016696361703012030e+01,1.607285808233195894e+03
-5.832688295552579660e+01,3.269151922712470878e+03
2.656714353141708784e+01,7.890553751238030600e+02
-2.327653342649156798e+01,4.586467306674477413e+02
6.914180569976602442e+01,4.806570432798202091e+03
-4.937290851643609813e+00,1.469338920851329711e+01
3.664931975483807491e+01,1.516018892318505777e+03
7.171501577155979135e+00,6.995389340816642232e+01
2.324165857227285414e+00,1.028157792442929974e+01
-8.539462712958045643e+01,6.568024583347515545e+03
-6.187874475868606794e+01,3.708919887918970289e+03
3.627992032797720867e+01,1.382185214049399519e+03
-7.647749948579902934e+01,5.463249624260686687e+03
2.985346430410103835e+00,1.498701622901931785e+01
-4.029561079128161083e+01,1.651608231027562397e+03
-1.084330757481424712e+01,9.664204031234035597e+01
-9.998795497205914273e+01,8.995603444378008135e+03
-8.345303050253127708e+01,6.721379567580743242e+03
3.287354320326346624e+01,1.058963727430495055e+03
-1.767011459032279674e+01,2.702141930199708213e+02
-5.078308872182502398e+01,2.686702424007860373e+03
3.458412008440569707e+01,1.271824404567997817e+03
-4.198152486571014208e+01,1.844363949518322215e+03
-6.751710572605161076e+01,4.162888244698283415e+03
7.863828203000326766e+01,6.581767415251127204e+03
-2.462164695736817066e+00,2.204548544084291350e+00
-3.971881736548527897e+01,1.562123531850376139e+03
-2.798085014342326815e+01,7.983564964287779731e+02
-5.460119044831350976e+01,2.906465301314269254e+03
7.991178510075582153e+01,6.336526196256478215e+03
-6.004925470558648470e+01,3.616765738850277558e+03
4.813308477449567135e+00,3.610150304458171178e+01
-9.149728225030663964e+01,8.510482076934345969e+03
9.006414803699632898e+01,8.681045511573545809e+03
-6.209591852336955498e+01,3.643817748880398085e+03
2.681333547600428346e+01,7.414103740061867711e+02
2.158552368843740510e+01,4.741634437972680303e+02
-6.839585509724858525e+01,4.618376654728614994e+03
6.172017762139020647e+01,4.289151259084774210e+03
-7.118310090108741406e+01,5.226773189808662210e+03
-9.754705320196890739e+01,8.662218605268049942e+03
-5.146194822210441089e+01,2.450081708215148865e+03
7.876240278044122078e-02,1.060194868777058819e+00
-6.785489096605456893e+01,4.151270173880046968e+03
1.694820845924316188e+01,3.270958340980650405e+02
-5.414165587789436529e+01,2.602619935213021563e+03
2.888672012206961881e+01,9.441448623930100439e+02
-6.985878483761784707e+01,5.158626832510651184e+03
-6.634654622787957123e+01,4.025159455404664641e+03
7.124550907019559531e+01,4.770064641572178516e+03
-7.043277505879051148e+01,4.390601357362416820e+03
3.721629989133592176e+01,1.519953481748475951e+03
9.128220128480350581e+01,7.890358902022707298e+03
9.664132479860489866e+01,9.031503501101116854e+03
-4.852813857755175775e+01,2.469652241607518135e+03
8.608742184455851998e+01,7.410931082508340296e+03
-6.167580936395727065e+01,3.929608264848483486e+03
5.764461550984856331e+01,3.226293038896565577e+03
7.335330688075728744e+00,7.048773708023006179e+01
4.068703855516204726e+00,2.741191820024527104e+01
4.699601754065889736e+01,2.117911290427504355e+03
-7.460358259288237548e+01,5.243132226148611153e+03
9.716099881101897040e+01,9.796079266173677752e+03
5.068596796223076240e+01,2.927914020362999054e+03
3.567927949458001535e+01,1.411250462434664769e+03
-4.274704947207521855e+01,1.854325217545648229e+03
7.829455425566308691e+01,5.842311404138501530e+03
8.206605403891933292e+01,7.208313130427055512e+03
-8.049766729981686808e+01,6.393696909907935151e+03
4.873754320819548980e+01,2.600805798391636927e+03
-3.968049636054402640e+01,1.569111630573292814e+03
-6.285807546343065155e+01,3.660671369628003049e+03
4.621651164239773379e+01,2.359171151932080647e+03
9.863752273515967772e+01,9.918496222688187117e+03
-3.976572556355178278e+01,1.412766251181304369e+03
-3.799616524904010362e+00,8.521645246034331933e+00
9.804362085640306645e+01,1.051889318013820230e+04
-4.723925011055933965e+01,1.941077949503357104e+03
7.109417119623182657e+01,5.123964903536209931e+03
-5.762415038831094449e+01,3.471059913524712556e+03
-4.803446498073498105e+00,1.328984368180133124e+01
1.335490166595117500e+01,2.111759035181568720e+02
-7.694329681280878219e+01,5.986494867410903680e+03
8.824354777924827431e+01,7.859344826357692000e+03
-3.764385243133503423e+01,1.287832818752881167e+03
-5.704378861063759132e+01,3.296104027358957410e+03
-1.751886482943918111e+01,2.857990422021289874e+02
9.496775384780718809e+01,9.871357780659749551e+03
-4.520911952648702936e+01,2.052352091054986886e+03
7.587876865951793093e+01,5.755217361418199289e+03
3.723055159403807579e+01,1.489909007043286465e+03
5.166818600967724251e+01,2.742940774847108969e+03
-4.063426194630635280e+01,1.584028681933857115e+03
-5.375254149238557488e+00,1.924376099154303787e+01
-6.106225727066647835e+01,3.763139098572045441e+03
1.448543580233385342e+01,2.223721306146931056e+02
1.020197308716346640e+01,1.302050272407370812e+02
5.102504225369546020e+01,2.497773164771612301e+03
6.013837885744922573e+01,3.979789096729676203e+03
7.184807025865504215e+01,5.054853101943179354e+03
1.757553828434423338e+01,3.258357575800492896e+02
2.502209392246852815e+01,7.062135346305283292e+02
1.053730522452522678e+01,1.345431328950161856e+02
-5.973561706735457477e+01,3.620955380859614706e+03
-8.999152776318332769e+01,7.298506212107526153e+03
7.799066033351726901e+01,6.570056938733510833e+03
-3.189391097160736877e+01,8.800295049291135001e+02
-4.050048362050444695e+01,1.657261652172281856e+03
6.057199658121311359e+01,4.151643335422653763e+03
-8.350653682241087949e+01,6.621977477911272217e+03
3.967068804062606091e+01,1.550466429692047313e+03
7.961711286202117321e+01,6.300181557099321253e+03
-5.694082893087428943e+01,3.049802422827583086e+03
6.941579458034271966e+01,4.714906437878257748e+03
2.398154563304387921e+00,1.204785654418289553e+01
5.663647224421904980e+01,3.069415549886641202e+03
6.447636393923875175e+01,4.040132155673759826e+03
9.905325941168260329e+01,1.088134035372082690e+04
8.547443345379045354e+01,7.469983195580633947e+03
3.767164794222574642e+01,1.543406796188879980e+03
-2.121597907745886857e+01,4.403864697909986603e+02
-1.350220597551705737e+01,1.600906884687808542e+02
-2.803700798048589604e+01,7.646804163234443195e+02
-3.455600088336028364e+01,1.123556611346890577e+03
-6.265355502855157965e+00,2.663216656400047100e+01
-1.507469274910384627e+01,2.013008466154076928e+02
-3.511611742980838358e+01,1.195204739066334241e+03
9.197980209895433745e+01,9.295286177317884722e+03
8.984122903151558148e+00,9.568763933995936100e+01
6.165113376836205816e+01,3.843759951372128853e+03
2.688093019941892692e+01,8.076039205100502159e+02
-1.578462684740414090e+01,2.157226610931335244e+02
-7.340705304023924782e+01,4.910329736924168174e+03
-4.746049248166470846e+01,2.333191971541884413e+03
4.567322830021848290e+01,2.028293078260044695e+03
-4.684812623718612912e+01,2.310233965681999052e+03
-8.879537592131234192e+01,7.461061517424496742e+03
-6.829044775912038290e+01,4.229021037408471784e+03
5.254879747301075099e+01,2.626759700296222945e+03
8.687793623511782926e+01,8.493767540359940540e+03
1.642245695096242741e+01,3.125402876877200242e+02
3.034928746512917996e+01,9.726405825535781560e+02
4.948933941511813828e+01,2.677699535594405461e+03
8.751081079998266432e+01,7.894189828358672457e+03
8.171077764346966887e+01,7.453977247215265379e+03
6.073457811419760333e+01,3.474433390052657614e+03
3.144413536403394005e+01,1.090623292258006359e+03
5.291321387691121458e+01,2.955184334691440199e+03
8.867597470123484982e-01,3.493240112159166522e+00
-5.518705872533193713e+01,2.916487185672291162e+03
-9.582639861303280782e+01,9.370347599759996228e+03
-2.753354075500378428e+01,7.305313274143359195e+02
9.433196864993641384e+01,9.963914881098811748e+03
-6.248914125295779343e+01,3.520242416264133681e+03
2.461273581772553598e+01,6.465824012286824427e+02
3.251533450525863600e+01,1.145457652167507376e+03
5.260825240056243501e+01,2.640050232631685958e+03
6.749571536642906722e+01,4.552718966639780774e+03
3.569121932485379034e+01,1.435982425444887895e+03
-9.271763972209214444e+01,8.043124784076047945e+03
1.731337653438099267e+01,3.527412884554511834e+02
-3.429119018457129187e+00,5.450849107544676997e+00
8.080349857653382628e+01,7.194129761272651194e+03
-4.843745825485365941e+01,2.396201769548694756e+03
7.979606477497100059e+01,6.522236756301519563e+03
5.275565761108211404e+01,3.102694409890847510e+03
-4.026929150025191007e+01,1.657762826714473704e+03
9.236527545947961926e+01,7.935144543430359590e+03
-8.183751865550779314e+01,6.323273728276511974e+03
8.156758588373170937e+01,6.293053336616594606e+03
-9.984082375115097818e+01,1.011305110280486224e+04
-6.005631151566777248e+01,3.776508397930840601e+03
8.549655595564414057e+01,8.153681732889252999e+03
-1.967351125601537376e+01,3.166643492011754120e+02
6.068050294577130899e+01,3.577398531104895028e+03
2.716335476049410147e+01,7.905347474712397116e+02
4.993600296602002686e+01,2.654435729802570677e+03
2.993592117998608160e+01,8.806778750056797662e+02
-8.718621825146797732e+01,7.750860643446942049e+03
-9.201892535480644142e+01,9.108853670173917635e+03
-8.107738692444846151e+01,7.008311273134867406e+03
2.615145499537656804e+01,7.263256697686847474e+02
5.567243803306581640e+01,3.064057771433727794e+03
8.541826864169834721e+01,7.589757088275506248e+03
-2.753755590125284414e+01,7.381582844214453871e+02
3.186024210290580072e+01,1.053520639749347765e+03
6.835493208094823103e+01,4.388047404338523847e+03
-2.826378752145053852e+01,6.954125666977844276e+02
-2.831637882192718791e+01,7.070619502385891337e+02
-7.711589598565471704e+01,5.658625276086613667e+03
-3.038296927518629786e+00,3.921556169269821535e+00
-6.718550821551716012e+01,4.064310531335167525e+03
-5.738612797420412903e+01,2.983678928856307721e+03
-2.381200737799611034e+01,4.863771115494060382e+02
9.707510522552854582e+01,1.008723733407720829e+04
7.798008943449937647e+01,6.321190789394394415e+03
1.041955054055240737e+01,1.199955079679657217e+02
8.379614691527405057e+01,7.642281845275904743e+03
5.704705787028046871e+00,4.057861569168133542e+01
-3.992523213137566529e+01,1.402819083857828218e+03
2.204412238266732516e+01,5.590004498247626543e+02
2.835997869617023071e+01,8.227986551957859547e+02
-4.345733044987058946e+01,1.655101256934750154e+03
9.994767861932811570e+01,9.551686223363964018e+03
6.143731654100167816e+01,3.928021626465210829e+03
-3.909021773829384472e+01,1.351281033834406344e+03
-7.856606387327056495e+01,6.434104962849855838e+03
3.667753183689683283e+00,2.264506276411236740e+01
-8.745133513479734688e+01,7.482329465350410828e+03
4.941417582700367461e+01,2.467620418648658870e+03
-1.401947046776604111e+01,1.702344141275401341e+02
-1.854857791638771403e+01,3.330245189194926070e+02
3.444154177106545944e+01,1.165346747360237487e+03
2.875611116485882235e+01,8.156882398895307915e+02
5.257022357163191373e+01,3.009780422351208472e+03
-7.943546794803179978e+01,6.714097495667945623e+03
1.658325288782114626e+01,2.841482283299255300e+02
-7.174116940399748898e+01,4.735417960385989318e+03
7.962320830332481592e+01,6.421589415791282590e+03
5.044471178069153439e+01,2.902303408897180361e+03
8.180605716641758818e+01,6.231488852101650082e+03
3.003873155468829736e+01,8.868961708597429379e+02
9.521601678229330901e+01,8.579760457622489412e+03
-6.693004315704725116e+01,4.394956863178153071e+03
-5.057780498841011507e+01,2.264215628250276040e+03
1.461126626984375321e+01,2.605776830525732635e+02
-4.447301772681342413e+01,1.978861856794275127e+03
3.481064720931314582e+01,1.193150387787002046e+03
7.361637885286964433e+01,5.075438366904135364e+03
4.751316687360053947e+01,2.566368446096281787e+03
7.546436125671493755e+01,6.060987354313711876e+03
9.242070077653025351e+01,9.115169859625062600e+03
-5.653399681642001440e+01,3.173334129281917740e+03
6.334672815393622614e+01,3.776140516941227816e+03
-7.796204295964066944e+01,5.989139973150851802e+03
-6.948394773421564707e+01,4.756221118534309426e+03
-5.923437737168291051e+01,3.345135597171279187e+03
-4.047093832513100153e+01,1.571872893050738867e+03
-6.593743713409425311e+01,4.139230140313985430e+03
-5.815650427809491418e+01,3.120750323364296491e+03
-3.282338084534930545e+01,9.348564670602116848e+02
9.637008994900389780e+01,1.000698297109553823e+04
-6.635297867312419839e+01,4.281559434411938128e+03
7.422235475853346998e+01,5.924772781374823353e+03
-3.827262477728660883e+01,1.363221241081979542e+03
4.496008316821590256e+01,2.009970203574643392e+03
1.433087327117050336e+00,6.411364178397479741e+00
4.178450186930891164e+01,1.868667421988712249e+03
-8.842866381552269672e+01,7.108497672045277795e+03
-2.536450797549491654e+00,2.476769628040031535e+00
-7.883920026275630732e+01,5.758068773994945332e+03
-2.319016010803996153e+01,5.045148479358545046e+02
-4.343299607186137479e+01,1.838057615384593873e+03
4.584299593168506703e+01,2.360497373585890273e+03
-1.723877635239912820e+01,2.436751402746996860e+02
1.181632653981125713e+00,4.688655061889601683e+00
-9.447981538806895685e+01,8.682567809554528139e+03
6.914981415410116483e+01,4.622453409237817141e+03
8.145305553646628027e+01,6.641815470951482894e+03
5.516638102587515391e+01,2.974406763301296451e+03
9.286023942456856162e+01,8.355454372924536074e+03
-9.187125078083447249e+01,8.255406371772702187e+03
7.997062811409858796e+01,6.045730728304321929e+03
-5.510097026656073638e+01,2.719170312011240640e+03
-9.373132819473546817e+01,8.940383440683799563e+03
-5.143617087725198189e+01,2.505815882027001408e+03
1.509778617624535002e+01,2.743384869684832097e+02
8.599879267844360697e+01,6.905781295571318879e+03
1.529699599364100493e+01,2.710859348658516979e+02
8.101719696196894915e+01,6.163426929025106801e+03
-2.602324597447214671e+01,6.657143176310336230e+02
8.494644627188114328e+01,7.231705598024885148e+03
-1.007602646395562829e+01,8.956334707707996756e+01
-4.988240828195320375e+01,2.175187069705172689e+03
-5.443851238078802623e+01,3.140714865112489406e+03
-3.470399482423512438e+01,1.215890570015706317e+03
-1.932629173810693146e+01,3.601648386239322690e+02
2.973867253876056793e+01,9.484531941724310400e+02
4.473216369919538238e+01,1.979383847584299474e+03
6.515610145903454509e+01,4.288276009076140326e+03
-7.449073250932147516e+01,5.706257364500250333e+03
3.487226037759890573e+01,1.191069203509350928e+03
-8.453308729863053372e+00,5.136137107462380413e+01
8.574554632759736705e+01,7.654556784941184560e+03
8.024430473518080476e+00,7.867024478261912179e+01
-6.869651138007512259e+01,4.239833181325521764e+03
8.373586973629934960e+01,7.647401609056415509e+03
-5.040755162022778535e+01,2.617635483377337096e+03
1.322153753720205316e+01,2.142547552680300953e+02
9.551031803364111283e+01,8.823855188956000347e+03
-7.609623364426904857e+01,5.993793063981444902e+03
5.148117756157435565e+01,2.995469516424966059e+03
9.830974249881745664e+01,9.765555768958385670e+03
6.361929324927845641e+01,4.393994559536347879e+03
-4.089399580122470468e+01,1.595815231543835580e+03
-1.960007413171169333e+01,3.453549649214544957e+02
6.947081688067513028e+01,4.924414418959886461e+03
-3.896740907226075024e+00,8.834797244040409225e+00
7.738309172583731765e+01,5.567627821799193953e+03
8.850326632326846266e+01,8.262986288315370984e+03
-3.579099197913598118e+01,1.128224809997070224e+03
-1.256954954215501630e+00,7.169547663797457004e-02
5.767605143264015055e+01,3.428134786373877887e+03
9.466378739940034848e+01,8.419754131811539992e+03
-5.759757483341931561e+01,3.359799933583939492e+03
-4.911783554488175696e+01,2.290822664975386488e+03
7.469422376019340959e+01,6.148076969793996795e+03
-1.769293688028012923e+01,3.013969144417197299e+02
-7.871029523408053308e+01,6.146366587630610411e+03
-8.502374928120779884e+01,7.085954738988262761e+03
3.609604679862169974e+01,1.250486290508589491e+03
7.019346421779479783e+01,5.508202388296144818e+03
4.530458146624738447e+00,2.816314989204180819e+01
-1.505566902949347252e+01,1.947846369912885223e+02
1.285666363186852834e+01,1.801562438147152250e+02
2.532766467874193950e+01,6.936457782769493861e+02
-8.171449524512740936e+01,6.296006933377313544e+03
-6.900960034717257940e+01,5.074279223856318822e+03
-3.909714281417042514e+01,1.578729046492537691e+03
-2.427635800909315833e+01,5.323958886271310575e+02
-4.845785219572522351e+01,2.148122331963774741e+03
-2.384108891389638529e+01,4.814288844299518928e+02
2.713913844521951546e+01,8.474841394503941956e+02
-7.181167995550394778e+01,5.279628038226373974e+03
-3.111870438658112903e+01,9.627110878261385096e+02
-2.703493982054847322e+01,6.253260030546653070e+02
-7.313501022233263882e+01,4.975900361520818478e+03
4.899417063201082101e+01,2.275998224627812306e+03
6.269598934843659777e+01,4.305975247048646452e+03
-4.588323555859446401e+00,1.345685071503216612e+01
8.091922228773924530e+01,6.760622917617964958e+03
-4.278020774190209607e+01,1.804578959919780118e+03
-2.462347446879834933e+01,6.015808162906699863e+02
8.709060319686963680e+01,6.984142475624718827e+03
2.339994845001096735e+01,6.537607587330961678e+02
-5.327248065989942205e+01,2.571026189593285380e+03
-6.927773734398219574e+01,4.926500213233932300e+03
-9.926627581110281540e+01,1.030973801319865561e+04
-8.219640597714544583e+00,5.667020223923180566e+01
-2.181904931686480609e+01,4.128234756754835644e+02
-4.916825012417054097e+01,2.435660750610294599e+03
-2.658061792389958100e+00,2.590099952909389991e+00
-1.376297345222019430e+01,1.543026463462550169e+02
2.155321616899423987e+01,5.410172274202890321e+02
5.200048269084268782e+01,3.064422914807874349e+03
-2.817599983067344738e+01,6.875842228682483892e+02
1.100899413835161056e+01,1.403642375288187054e+02
-9.229955711002557450e+01,8.853082428638188503e+03
-7.342772544622258124e+01,4.850926431475424579e+03
2.512469585223556123e+01,7.494593536678374903e+02
-1.133755292447678187e+01,9.755434852458603245e+01
-3.274334776922711399e+01,9.897144673725377970e+02
2.225505051630558739e+01,5.010152255418317964e+02
-1.367315023438588639e+01,1.742460817158164161e+02
9.252858722755252074e+01,8.935093818712799475e+03
5.978774097289834799e+01,3.820610428807185599e+03
-7.747662869526774898e+01,5.640940119701553158e+03
-2.945765683369103272e+01,7.483024720800797240e+02
3.715008080552993874e+01,1.468306624309753261e+03
-5.608169584012141229e+01,2.756892440297020585e+03
2.177630267484754256e+01,5.173583083878744446e+02
-3.655215821375534802e+01,1.189459578558215753e+03
-9.711206889975755985e+01,9.181320745506749518e+03
