x,y
-5.099091679729401960e+01,2.530544189488624852e+03
6.284992392163533736e+01,3.965624144596001315e+03
-7.982575630934647393e+00,5.168106935793437628e+01
7.077890401633467832e+00,6.004687027203551253e+01
-5.782024046305960496e+01,3.163087691435501256e+03
-5.144218299911060654e+01,2.569638047581453520e+03
-2.137607469814206240e+01,4.211404487160158396e+02
-7.541060097702667520e+01,5.773953726304453085e+03
-9.185371687590972556e+01,8.911545062089306157e+03
-5.976031614040820017e+01,2.970192278419754530e+03
4.254318157838289949e+01,1.920347502709116043e+03
5.022208366742154340e+01,2.631349406924884534e+03
-6.460216702642355813e+01,3.973357393527765907e+03
-2.875512488293807678e+00,3.776292766017842695e+00
-7.557129635833616987e+01,6.218140044690440845e+03
-9.651039371692029079e+01,9.034386263327080087e+03
3.764467488681964369e+01,1.734073573628217218e+03
-8.766179679639782307e+01,7.848901252785072757e+03
-6.056367308641721081e+01,3.933476714482616899e+03
-7.257417422276162711e+01,5.364442073678454108e+03
-2.244691549951568277e+00,1.478289009176586566e+00
1.228271391223930209e+01,1.789722699538475013e+02
-1.336553864477622255e+00,1.105047948783072359e-01
1.600269493765999584e+01,2.682116629016683760e+02
-5.756544205752776122e+01,3.052831838116504059e+03
3.779176231478723480e+01,1.542808978755369253e+03
2.408995011944878684e+01,6.294628320583414052e+02
3.415373528742401277e+01,1.203838918516665217e+03
-4.422049178106411205e+01,1.779193900828481674e+03
1.367661367219974977e+01,2.118311531219824531e+02
-2.737308353032035768e+01,6.702610795609901970e+02
4.891870943668513405e+01,2.319297954478545307e+03
-2.235119149270489913e+01,4.649461972021193219e+02
9.091691024489313122e+01,8.245119040878274973e+03
-7.124220150678854679e+01,4.279939616452097653e+03
7.900561203707761138e+01,6.583760868624261093e+03
-8.036561391677530253e+01,5.682525776621713703e+03
4.725346201771364463e+01,2.584126879741658286e+03
2.685305648501895348e+00,1.365290060452091936e+01
3.330546504413459274e+01,1.194097996005887808e+03
3.641675564327769621e+01,1.387416912055377225e+03
-5.962144493996717642e+00,2.328328146181512892e+01
-8.320294423390717498e+01,6.911465303829983895e+03
8.473993830905988034e+01,7.214217317839369571e+03
7.522396876684192080e+01,6.083847112341560205e+03
4.082757841983129765e+01,1.788631963529781387e+03
-1.754830498011637019e+01,2.485232632453862038e+02
2.236928831773550996e+01,5.675350362941958338e+02
-1.482314335060851818e+01,2.052904844106743951e+02
-7.528649037422236745e+01,5.279726967274570598e+03
-1.844792926872280248e+01,2.962796386913965421e+02
3.753150373725790701e+01,1.459783661556452216e+03
6.925032180112395963e-01,2.543213623551027425e+00
-4.936755995600772451e+01,2.257672828967740315e+03
-9.305810831675249517e+01,8.418206648440178469e+03
-4.471354606987844704e+00,1.174988513617419095e+01
9.888561929150171181e+01,1.010548857054311156e+04
-3.051128470226558420e-01,5.219393659088455983e-01
-6.228533588464932791e+01,3.841322951862460741e+03
6.033053144015397606e+01,3.400803096791021744e+03
6.690616790977540518e+01,4.721788053721135839e+03
3.621793063791088230e+01,1.523268632627984971e+03
4.468348478267708401e+01,1.938916339827896081e+03
-9.272844580177049068e+01,9.360951815891859951e+03
2.232509795637864158e+01,5.477614320322318235e+02
1.793021844064945469e+01,3.545161219184138872e+02
4.480277268340032037e+01,2.111545679818026201e+03
-3.090913910247240892e+01,8.977947436202882727e+02
-4.507148346943827733e+01,1.938127205268106763e+03
9.027563324166655434e+01,7.928846312485728959e+03
9.506032621933906057e+01,8.926449532510696372e+03
-6.537510856149977201e+01,3.945599709612101833e+03
9.416627540198817314e+01,9.391329632111121100e+03
9.329513237267076420e+01,9.072509868208164335e+03
1.681642902232324843e+01,3.210243266656769379e+02
-5.488050778462010015e+01,2.909546160724972196e+03
7.957212996113275949e+01,6.511468435593230424e+03
2.784738224310598298e+01,8.442089651235922929e+02
1.054671634488617826e+01,1.353357387843468302e+02
-8.525996912574262865e+01,7.029323704219063075e+03
-6.711030071125642849e+01,4.134497499928245816e+03
4.510127333766973834e+01,2.114772782204698615e+03
-4.468422559047886722e+01,2.019345843337867791e+03
-1.071716310100698877e+01,9.172383098410777791e+01
5.652938625821226992e+01,3.118753661798069970e+03
-8.518425555765701063e+01,7.285240984480526095e+03
-2.530830664813635167e+00,2.428860038884975481e+00
7.459979859244546674e+01,5.590568198943659809e+03
7.408713122709789900e+01,5.660597929447367278e+03
-1.370382672296005921e+01,1.643248604908929735e+02
-5.046841073281600387e+01,2.587504897517145309e+03
-8.502976890666363374e+01,7.302424099228735940e+03
9.786176921996843703e+01,9.375497482279464748e+03
-8.089941372510772055e+01,6.730685134527233458e+03
9.224322375745461500e+01,8.255010681730389479e+03
-3.479897703532510889e+01,1.152226573219435977e+03
-1.614707125395847243e+01,2.143753436388322484e+02
8.933228942115951554e+01,8.113274835877100486e+03
-4.432013126410778625e+01,1.890357231251316534e+03
7.189374321362410569e+01,5.195482331618723947e+03
2.220620722944062209e+00,1.029475563697945795e+01
-4.146784220908554630e+01,1.666430826735761229e+03
7.327535172585612600e+00,6.694326837307349365e+01
-5.676910267449240166e+01,3.044898076564061284e+03
1.721397453696009450e+01,3.353501804899271974e+02
-4.779822626935834506e+01,2.214140898357445167e+03
1.671710483695207472e+01,3.205281830896610131e+02
7.087757879636464509e+01,5.202684112896404258e+03
-7.041176392873092027e+01,4.745869176756745219e+03
7.375490015121985721e+01,5.948449323437698695e+03
4.437255133175366950e+01,2.021200343025264829e+03
6.041725651663497842e+00,5.022643323549544192e+01
-9.793539385065926695e+00,7.464835811571249735e+01
7.265547888944050214e+01,5.270717124679189510e+03
-7.138925963236650318e+01,5.097876912513078423e+03
-6.735087504383581347e+01,4.230451619719677183e+03
3.205888651932215794e+01,1.074050632805832720e+03
-2.224817165235739935e+01,4.618822454625084220e+02
-1.262285542575243369e+01,1.274994369584994303e+02
-3.931981647917211831e+00,8.776417156964125610e+00
-3.554734130082827903e+01,1.217445987398321449e+03
6.648587375837905711e+00,5.332828918673128982e+01
-7.470755761433538567e+01,5.355941184112871269e+03
-1.829831781031728610e+00,6.682103086821765681e-01
1.592962050486030989e+01,2.860909201873148504e+02
7.189915531513725000e+01,5.601491038122540886e+03
8.535015233608044127e+01,7.160148530858690719e+03
3.472342763300244428e+01,1.314845431027391442e+03
-3.342705541396935587e+01,1.031962195776984572e+03
-7.323962650399052166e+01,4.476355595461812300e+03
6.782039011013395680e+01,4.465773864040634180e+03
4.024772074048482295e+01,1.610190316931087409e+03
-1.154779443785997728e+00,2.526152159710626580e-02
1.220604435697818246e+01,1.693931874786051424e+02
7.981063116581648842e+01,6.361261136841178995e+03
9.553470978806709013e+01,8.824892535151047923e+03
-9.660761713535106310e+01,8.510081823019650983e+03
4.925469251858277175e+01,2.611404841361751551e+03
-6.811896561376198633e+01,4.532557071622293734e+03
-4.694324154958242445e+01,2.179981050347658311e+03
-8.764035815150506892e+00,5.974842434523010581e+01
1.841803848754976514e+01,3.791963861143274812e+02
-4.112363322766137230e+01,1.519957042304625247e+03
7.839102721683403274e+01,6.065694447482324904e+03
-5.598715623178540568e+01,3.060116065107397390e+03
7.037875191311442791e+01,4.626050842234130869e+03
7.584565100499762025e+01,6.178155836130918033e+03
-7.799277097015425397e+01,5.873499276438596098e+03
4.250274639119336939e+01,1.937058825351643236e+03
-9.689474840695638136e+01,9.426568472550445222e+03
1.905874051331380770e+00,8.742458824610688239e+00
3.641274179508292264e+01,1.392916427914702581e+03
-6.038476516680590578e+01,3.560470058288220116e+03
-3.362476984494510646e+01,1.043712887168068164e+03
3.094139095451359367e+01,1.081104309927118493e+03
1.805784558615550850e+01,3.890547870258412786e+02
-2.916456583561561899e+01,7.786895589444841335e+02
1.748573302011919850e+01,3.700783732448063574e+02
-2.310216718000307878e+01,5.092846109915791999e+02
5.802515534133274855e+01,3.595655094966874458e+03
6.631177823985390773e+01,4.395661101448345107e+03
-9.513618376972627289e+01,8.909981223018248784e+03
-8.616914947128620383e+01,7.190228158070945028e+03
-1.398100046190636192e+01,1.646124041437149970e+02
-3.499458439685938060e+00,6.014155559796518169e+00
-2.247246367539648304e+01,4.718541425977349490e+02
-5.335251132186844814e+01,2.722992992001786206e+03
-7.880066764328780948e+01,5.706126109193211960e+03
-6.324673519690647083e+01,3.836361242150896942e+03
-5.389213250673719813e+00,1.948440737411844736e+01
-7.392650861934470186e+01,5.132637324856600571e+03
-9.353027938259801033e+01,8.313797377953073010e+03
8.351637279834270089e+01,6.417792372528635497e+03
6.907202632572762013e+00,6.067967753888573412e+01
1.681269955960004836e+01,2.780001421766804697e+02
5.036626600581345770e+01,2.789474675691379161e+03
1.688220788916304116e+01,3.239896883240969032e+02
-4.537449485186439802e+01,2.071128299235965642e+03
-2.376934251585704772e+01,4.913115513248376942e+02
3.605188939856458319e+01,1.421396098621278497e+03
-9.885992936040042878e+01,9.491143425966925861e+03
-8.717425259476019050e+01,7.428525369546514412e+03
-1.265541304167318515e+01,1.427138152244060336e+02
-6.387013565261239023e+01,4.325316005589341330e+03
-5.229924469176994251e+01,2.592619447602731725e+03
2.799462887585548287e+01,8.638361463805717904e+02
1.893220624326210100e+01,3.639040164248817177e+02
3.058731700440543477e+01,9.799579973895432659e+02
5.173344320056344259e+01,2.692581093831197450e+03
-1.489226771954665196e+01,1.934521944099397786e+02
9.792946525675489511e+01,9.541425309253125306e+03
9.782679790514467300e+01,9.165299471103926408e+03
2.275901910843727194e+01,5.950521611391638999e+02
-1.453888808545451639e+01,1.915511593981730130e+02
6.245450142703893448e+01,3.966333593604688303e+03
-7.618922237884355297e+01,5.670115876386740638e+03
3.813373499043561310e+01,1.633988109565118521e+03
9.300030185900322977e+01,8.725240119901909566e+03
-5.469079513785361968e+01,2.798554812076341932e+03
8.919352501288420854e+01,8.282291857503500069e+03
9.715469783496294554e+01,9.703057276009240013e+03
8.470629929390833013e+01,7.518751832639876739e+03
-8.368323294484432040e+01,6.520046624150763819e+03
2.090592442601437995e+01,4.558082699953741894e+02
-5.047715944878979144e+01,2.682888491417819750e+03
8.084975788236633321e+01,6.825859558903992365e+03
9.213462757829844918e+01,8.908741066890888760e+03
-2.752148709338470667e+01,7.210499053437853263e+02
2.418172957007014645e+01,6.146158069882562813e+02
-6.920845731088536468e+01,4.599939772587221341e+03
-5.899247969017269355e+01,3.235433929661120601e+03
-6.636209003116886151e+01,4.104220405026063418e+03
-5.489582620384243228e+01,2.785294500488386802e+03
4.143845156499861559e+01,1.707649707696123187e+03
4.734244487199984519e+01,2.237631831393654920e+03
-9.236695076138994409e+01,7.999410391168404203e+03
-7.025206054707102510e+01,4.610276726951545243e+03
5.026957744845410048e+01,2.722330698618735369e+03
8.127724569375982355e+01,6.777992398600970773e+03
-2.047398849735728277e+01,3.520353971164709037e+02
2.278841247187463637e+01,5.909785465215874183e+02
6.787614996333942941e+01,4.376376312311023867e+03
-6.318818944429067841e+01,3.641271846513821856e+03
6.066063948349125212e+00,5.001032178142504137e+01
-4.029921876676296932e+01,1.536073583510680692e+03
-7.458189476752005476e+01,5.094996469124765099e+03
1.090258366193464212e+01,1.438241278416816726e+02
5.824741796220365586e+01,3.694764722666871421e+03
6.354452531691464401e+00,5.317208528622784769e+01
7.677489624732999118e+01,6.091922790242605515e+03
-5.205201124473508401e+01,2.581681682213172280e+03
-7.647558759961242458e+00,4.575567808560516880e+01
-5.949061074463068621e+01,3.543163643975524337e+03
-3.309371210133933516e+01,9.732241424941565811e+02
-7.952381960466968280e+01,5.802524522632755179e+03
-6.869349089138275133e+01,4.782376238872199792e+03
-2.168296821016362230e+01,4.369716832727922906e+02
-9.227771844320238870e+01,8.422538249249219007e+03
9.028980471576772970e+01,8.647514582836065529e+03
-8.706263625159209596e+01,7.635655025358383682e+03
2.709347210266584227e+01,7.965602377217408048e+02
2.061721295843625512e+00,1.007776791298980079e+01
7.312931950545549853e+01,5.249484720484282661e+03
-7.652630079315196099e+01,5.671571485747379484e+03
-6.610775339774392023e+01,4.444465646462655968e+03
6.841845929611977795e+01,4.741297899389973281e+03
3.942669478658027060e+01,1.726327209782261207e+03
7.532624383075400942e+00,7.400513096536225532e+01
-4.936441998113918572e+01,2.416533895762942393e+03
-3.541489509168182792e+01,1.292385987189988100e+03
-5.915154137535627399e+01,3.469058224018695910e+03
-5.523550238572531867e+01,3.146453903560942763e+03
-2.276174371109161143e+01,5.028552386806189816e+02
5.395643695672640661e+01,3.214686362851060949e+03
-8.627572768268080949e+01,7.182318527393335899e+03
7.553466450385849384e+01,6.184900913779987604e+03
-5.025186028135885863e+01,2.675427763971546938e+03
-5.288217722263082265e+01,2.780673665735126633e+03
-1.751600148943934698e+01,2.491779563678067291e+02
9.970648833785105580e+01,1.010796859943452728e+04
7.651745606954960977e+00,7.794471840916719430e+01
1.695828186085002187e+01,3.163887839918025975e+02
-1.072185308770585266e+01,9.381481377525699372e+01
-3.132220865817222943e+01,9.466227335751233340e+02
-4.780903448574767367e+01,2.095438504108613415e+03
-2.234622868181992317e+01,4.284175660288112795e+02
5.741708042282886026e+01,3.483859907410214419e+03
-5.598236524933773239e+01,3.042266273643709155e+03
-3.912443185774423426e+01,1.398533674771994129e+03
-2.542434980948694090e+01,6.137971135729712842e+02
-9.702385118232797367e+00,7.296744303778321239e+01
-5.179009954882440780e+01,2.774717798578527436e+03
-5.743383886032071928e+01,3.375689383042594727e+03
-6.339362105868406871e+01,3.937910334818031060e+03
2.142394010123179271e+01,4.880861759720548889e+02
9.105684210932562905e+01,8.157918831837397192e+03
-4.654392263618858294e+01,1.971931949768320464e+03
-4.271902828674291897e+01,1.687462646038716002e+03
4.979788230681262462e+01,2.334885420977486774e+03
-5.004231790499433430e+01,2.578542381367415601e+03
2.242292002558465924e+01,5.362079131808537795e+02
-6.703161937752521737e+01,4.295715433715536165e+03
-4.098121458601027456e+01,1.450140501156856089e+03
8.019915394128773301e+01,6.094384031677515850e+03
4.645259990874725986e+01,2.342451300391855966e+03
8.698043731721983818e+01,8.482205870268326180e+03
-4.071340619705401309e+01,1.616969347054235641e+03
-8.260605137435530310e+01,6.712897389664662114e+03
-9.479566097922338486e+01,8.266188684204435049e+03
-6.944931429647147070e+01,4.845841986231134797e+03
5.576087674214267054e+01,3.341821062271415940e+03
1.558336495724417148e+01,2.679653875394917577e+02
1.960616767417215556e+01,3.979726721494487833e+02
-4.731035648461561038e+01,1.965891613863507700e+03
-5.458396983339710573e+01,2.622447691875631790e+03
-7.490142891191102592e+01,5.544374654659778571e+03
-9.242722265567297768e+01,9.003827113870087487e+03
-3.036885261072768571e+01,8.569962492522633966e+02
-6.519074450224229622e+01,4.874103465735548525e+03
-5.877515040985088746e+01,3.317445012508705986e+03
-8.377706458034357695e+01,6.345321170632140820e+03
-1.297549184179153769e+01,1.588060235098591875e+02
-8.701305974953189093e+01,7.436641248760835879e+03
9.827115530526285170e+00,1.164261888537946277e+02
7.343534812345561136e+01,5.629874235548706565e+03
-4.867791926868163443e+01,2.299860567497708871e+03
-7.063165407493741554e+00,3.627081269220985149e+01
2.111658923315111736e+01,4.602256008370703171e+02
4.638251454357819625e+01,2.356060145616473619e+03
4.608423299036726917e+01,2.140928227398390391e+03
-4.192190657157031097e+01,1.704010723157064149e+03
-5.680323951007923711e+01,3.231963415597961102e+03
9.676487239512928795e+01,9.641493356187516838e+03
-2.978939666094132122e+01,7.948568271184522018e+02
9.049967841194725793e+01,9.332514086910141486e+03
-1.943963140143929991e+01,3.584202067859475846e+02
7.703934934631038800e+01,6.790242111610593383e+03
4.175030245438682641e+01,1.860415705293967449e+03
-3.990866552637513109e+00,9.067857283999479989e+00
7.651374549876933884e+01,6.134811024783701214e+03
-8.421370024540894406e+01,6.845174167126921930e+03
9.463809350457790970e+01,9.591138309304422364e+03
-2.824333629355035669e+01,6.959530838210557704e+02
9.567220747856205776e+01,9.181174058138612963e+03
-3.087182314674616634e+01,8.672138996844271333e+02
-7.998674579528533002e+01,5.982739865342587109e+03
3.768344320850431473e+00,2.464837952010836020e+01
6.213464318203477887e+01,4.142168091072691823e+03
7.251021842714823151e+01,5.610787980808579050e+03
-6.036465713846341430e+01,3.607125875295586411e+03
9.491292793608792522e+01,9.313147444508600529e+03
-7.749631370413183618e+01,5.629046561378124352e+03
3.584618420056114019e+01,1.290888481458513979e+03
-6.263879700663912331e+01,3.807101904661205936e+03
-3.301318141414731144e+01,1.129948477097626210e+03
-7.398509906146117032e+00,4.330187602140605918e+01
-2.539436593744316895e+01,5.850675438247756119e+02
-4.962034781320723198e+01,2.503782155605055323e+03
-9.054849363037227761e+01,7.255251792010211830e+03
-2.492731422189160639e+01,5.732191730769051219e+02
9.430633751296699074e+01,9.276992030897414224e+03
9.451407018883116962e+01,1.015843380399125999e+04
-8.761801722801646974e+01,7.966410189452489249e+03
-4.803697573381378305e+01,2.219740082040873403e+03
-4.324163962777352310e+01,1.664898363302024109e+03
-1.103631113304497546e+01,9.816221528618061143e+01
9.838810847394753978e+00,1.240972213363399277e+02
-3.201468290279592566e+00,4.923885043192028022e+00
-1.571184291673885980e+01,2.323511796042914455e+02
-9.366603006422103306e+01,9.008816533622113639e+03
5.503362646988264828e+01,3.040081876703845410e+03
7.968478134241738076e+01,6.224029537463363340e+03
6.431551824235825165e+00,5.272977316722629126e+01
-8.454825053908734844e+00,5.392419402973148124e+01
3.704059805886120671e+01,1.488797129922867725e+03
-2.845216845474649858e+01,7.181876713439953619e+02
3.068593432521311115e+01,9.932854230912168987e+02
1.143440218992306256e+01,1.701466865536255568e+02
8.138573083351408854e+01,6.453243326523290307e+03
5.436216298483444120e+01,3.091668163648620975e+03
8.727379058092515152e+01,7.470284908113016172e+03
-1.696181735220230280e+01,2.253141652235962624e+02
9.712896944043066583e+01,9.923413204112644962e+03
1.360951094760562796e+01,2.297847220691560324e+02
3.360956590739837679e+01,1.066900466815197206e+03
1.052017981540120672e+01,1.338210760726593662e+02
-4.664095912843124836e+01,2.025418840070784654e+03
4.762158256202022244e+01,2.395408252158384585e+03
4.125470224505519923e+01,1.908842400575236979e+03
2.207951369389999741e+01,5.400306435736580397e+02
4.381253099412390384e+01,2.125521457925222421e+03
-3.572021847773751801e+01,1.168840754665440727e+03
4.382589549065454548e+01,2.076799727840159449e+03
-6.603132496677244490e+01,4.104427407204181691e+03
8.044158411505890172e+00,8.041630249425790566e+01
